gene_id,sequence_id,ENC,ENC_prime,GC1,GC2,GC3,GC12
OG0003374,5,54.20264277689017,53.90597625256571,0.5943204868154158,0.3894523326572008,0.5679513184584178,0.4918864097363083
OG0003374,6,48.90562991496202,49.577206641829626,0.5772357723577236,0.3434959349593496,0.6321138211382114,0.4603658536585366
OG0003378,0,43.585112948255976,48.397745982390525,0.5564516129032258,0.4758064516129032,0.7701612903225806,0.5161290322580645
OG0003378,1,45.64356124819864,50.30797864698165,0.5949367088607596,0.4978902953586498,0.729957805907173,0.5464135021097047
OG0003378,2,41.7445044630088,46.95510845813668,0.6056910569105691,0.5081300813008129,0.7560975609756098,0.556910569105691
OG0003378,3,42.35913887927868,49.800762063705534,0.5994897959183674,0.45408163265306123,0.8112244897959184,0.5267857142857143
OG0003378,4,46.36999548489891,50.422399505009466,0.5719696969696969,0.5227272727272727,0.7121212121212122,0.5473484848484849
OG0003378,5,48.77388964401575,51.79978843372402,0.5675675675675675,0.5096525096525096,0.6911196911196911,0.5386100386100385
OG0003378,6,51.09794681973001,51.35926323316564,0.5402298850574713,0.49042145593869735,0.5900383141762453,0.5153256704980843
OG0003379,0,38.48223356925372,44.79158912656267,0.6683760683760684,0.41538461538461535,0.7538461538461538,0.541880341880342
